contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
SPXW241125C05955000,2024-11-15 21:00:47+00:00,5955.0,15.85,15.0,15.8,-39.97,-71.60516,216.0,31.0,0.1324397059631348,0.0,REGULAR,USD,2024-11-25
SPXW241125C05960000,2024-11-15 21:00:47+00:00,5960.0,14.44,13.2,14.8,-22.0,-60.37322,105.0,30.0,0.13290509437561035,0.0,REGULAR,USD,2024-11-25
SPXW241125C05965000,2024-11-15 21:00:49+00:00,5965.0,13.09,12.0,13.5,-25.16,-65.77778,22.0,27.0,0.1319514295959473,0.0,REGULAR,USD,2024-11-25
SPXW241125C05970000,2024-11-15 21:08:34+00:00,5970.0,11.74,10.8,12.3,-27.67,-70.21061,85.0,33.0,0.1310816873168945,0.0,REGULAR,USD,2024-11-25
SPXW241125C05975000,2024-11-15 20:47:03+00:00,5975.0,9.3,10.0,10.7,-24.23,-72.26365,122.0,427.0,0.1281443997955322,0.0,REGULAR,USD,2024-11-25
SPXW241125C05980000,2024-11-15 21:00:08+00:00,5980.0,9.1,9.0,9.7,-22.199999,-70.92651,101.0,260.0,0.12741961456298828,0.0,REGULAR,USD,2024-11-25
SPXW241125C05985000,2024-11-15 20:12:23+00:00,5985.0,8.65,7.8,9.1,-20.01,-69.818565,111.0,130.0,0.128289356842041,0.0,REGULAR,USD,2024-11-25
SPXW241125C05990000,2024-11-15 20:05:27+00:00,5990.0,8.41,7.2,7.8,-14.59,-63.434784,78.0,122.0,0.12543599182128906,0.0,REGULAR,USD,2024-11-25
SPXW241125C05995000,2024-11-15 18:53:51+00:00,5995.0,7.17,6.1,7.3,-15.120001,-67.83311,146.0,167.0,0.1263057341003418,0.0,REGULAR,USD,2024-11-25
SPXW241125C06000000,2024-11-15 21:12:06+00:00,6000.0,6.1,5.6,6.2,-17.199999,-73.81974,197.0,5433.0,0.12357443817138672,0.0,REGULAR,USD,2024-11-25
SPXW241125C06005000,2024-11-15 19:46:48+00:00,6005.0,6.06,5.0,5.5,-15.110001,-71.37459,33.0,176.0,0.12267417861938476,0.0,REGULAR,USD,2024-11-25
SPXW241125C06010000,2024-11-15 20:48:11+00:00,6010.0,4.44,4.4,4.9,-12.199999,-73.3173,45.0,70.0,0.12203331588745117,0.0,REGULAR,USD,2024-11-25
SPXW241125C06015000,2024-11-15 19:52:26+00:00,6015.0,4.5,3.9,4.4,-13.1,-74.431816,62.0,69.0,0.1217434017944336,0.0,REGULAR,USD,2024-11-25
SPXW241125C06020000,2024-11-15 20:52:27+00:00,6020.0,3.3,3.4,3.9,-12.0,-78.43137,118.0,198.0,0.12113305633544921,0.0,REGULAR,USD,2024-11-25
SPXW241125C06025000,2024-11-15 20:52:24+00:00,6025.0,2.9,2.95,3.4,-12.73,-81.44594,900.0,272.0,0.1201412449645996,0.0,REGULAR,USD,2024-11-25
SPXW241125C06030000,2024-11-15 21:03:07+00:00,6030.0,2.8,2.55,2.95,-9.8,-77.77778,137.0,93.0,0.1191646922302246,0.0,REGULAR,USD,2024-11-25
SPXW241125C06040000,2024-11-15 20:59:10+00:00,6040.0,2.13,1.95,2.3,-9.22,-81.233475,157.0,134.0,0.11840176040649414,0.0,REGULAR,USD,2024-11-25
SPXW241125C06045000,2024-11-15 20:32:00+00:00,6045.0,2.09,1.7,2.05,-8.47,-80.20833,76.0,102.0,0.11835598449707031,0.0,REGULAR,USD,2024-11-25
SPXW241125C06050000,2024-11-15 20:52:24+00:00,6050.0,1.57,1.45,1.75,-7.6699996,-83.00865,646.0,310.0,0.1173489144897461,0.0,REGULAR,USD,2024-11-25
SPXW241125C06060000,2024-11-15 21:01:05+00:00,6060.0,1.25,1.05,1.45,-6.8100004,-84.49132,55.0,213.0,0.11838650177001953,0.0,REGULAR,USD,2024-11-25
SPXW241125C06070000,2024-11-15 20:38:17+00:00,6070.0,1.15,0.8,1.1,-4.42,-79.353676,52.0,76.0,0.1176846044921875,0.0,REGULAR,USD,2024-11-25
SPXW241125C06075000,2024-11-15 20:52:24+00:00,6075.0,0.85,0.65,0.95,-4.0,-82.47423,114.0,243.0,0.11725736267089844,0.0,REGULAR,USD,2024-11-25
SPXW241125C06080000,2024-11-15 20:02:19+00:00,6080.0,1.0,0.6,0.9,-3.3000002,-76.74419,42.0,77.0,0.11860012268066406,0.0,REGULAR,USD,2024-11-25
SPXW241125C06090000,2024-11-15 20:02:19+00:00,6090.0,0.8,0.45,0.75,-2.65,-76.81159,21.0,709.0,0.119851330871582,0.0,REGULAR,USD,2024-11-25
SPXW241125C06100000,2024-11-15 21:02:37+00:00,6100.0,0.42,0.35,0.6,-1.45,-77.540115,80.0,268.0,0.12040064178466797,0.0,REGULAR,USD,2024-11-25
SPXW241125C06110000,2024-11-15 20:02:22+00:00,6110.0,0.5,0.25,0.5,-1.55,-75.60976,28.0,393.0,0.12165184997558594,0.0,REGULAR,USD,2024-11-25
SPXW241125C06120000,2024-11-15 20:02:19+00:00,6120.0,0.45,0.2,0.45,-2.04,-81.92771,9.0,270.0,0.12421530090332032,0.0,REGULAR,USD,2024-11-25
SPXW241125C06125000,2024-11-15 20:02:19+00:00,6125.0,0.4,0.15,0.45,-0.42999998,-51.807224,757.0,864.0,0.12629047546386718,0.0,REGULAR,USD,2024-11-25
SPXW241125C06150000,2024-11-15 19:44:54+00:00,6150.0,0.35,0.1,0.4,-0.02000001,-5.405408,208.0,725.0,0.13465220825195315,0.0,REGULAR,USD,2024-11-25
SPXW241125C06175000,2024-11-15 15:08:14+00:00,6175.0,0.27,0.05,0.4,-0.06999999,-20.588232,5.0,714.0,0.14490601196289063,0.0,REGULAR,USD,2024-11-25
SPXW241125C06200000,2024-11-15 20:17:37+00:00,6200.0,0.2,0.0,0.3,0.049999997,33.333332,3.0,661.0,0.14966670654296876,0.0,REGULAR,USD,2024-11-25
SPXW241125C06225000,2024-11-15 15:07:12+00:00,6225.0,0.15,0.0,0.3,-0.00999999,-6.2499943,7.0,759.0,0.15931016479492188,0.0,REGULAR,USD,2024-11-25
SPXW241125C06250000,2024-11-15 18:19:50+00:00,6250.0,0.18,0.0,0.3,0.06000001,50.00001,109.0,457.0,0.16895362304687503,0.0,REGULAR,USD,2024-11-25
SPXW241125C06300000,2024-11-14 19:21:42+00:00,6300.0,0.14,0.0,0.3,0.0,0.0,203.0,570.0,0.18775226318359373,0.0,REGULAR,USD,2024-11-25
SPXW241125C06400000,2024-11-15 19:40:28+00:00,6400.0,0.07,0.0,0.3,-0.020000003,-22.222225,27.0,254.0,0.22449505981445309,0.0,REGULAR,USD,2024-11-25
SPXW241125C06500000,2024-11-14 20:51:47+00:00,6500.0,0.05,0.0,0.25,0.0,0.0,2.0,5.0,0.2551344018554688,0.0,REGULAR,USD,2024-11-25
SPXW241125C06600000,2024-11-14 16:58:45+00:00,6600.0,0.1,0.0,0.25,0.0,0.0,1.0,8.0,0.2890696093749999,0.0,REGULAR,USD,2024-11-25
SPXW241125C06800000,2024-11-06 18:24:59+00:00,6800.0,0.25,0.0,0.25,0.0,0.0,,8.0,0.35425450439453116,0.0,REGULAR,USD,2024-11-25
SPXW241125C07000000,2024-11-13 15:06:03+00:00,7000.0,0.05,0.0,0.2,0.0,0.0,20.0,60.0,0.40796490478515623,0.0,REGULAR,USD,2024-11-25
SPXW241125C07200000,2024-11-12 19:47:05+00:00,7200.0,0.05,0.0,0.2,0.0,0.0,11.0,12.0,0.46631393066406257,0.0,REGULAR,USD,2024-11-25
SPXW241126C04000000,2024-11-07 15:48:43+00:00,4000.0,1971.61,1866.3,1892.5,0.0,0.0,,1.0,1.243045776977539,1.0,REGULAR,USD,2024-11-26
SPXW241126C04900000,2024-11-04 18:05:19+00:00,4900.0,837.39,968.2,994.4,0.0,0.0,1.0,0.0,0.6801789794921876,1.0,REGULAR,USD,2024-11-26
SPXW241126C05000000,2024-11-07 15:48:43+00:00,5000.0,975.61,868.5,894.7,0.0,0.0,,1.0,0.6207008145141603,1.0,REGULAR,USD,2024-11-26
SPXW241126C05200000,2024-10-30 17:18:55+00:00,5200.0,664.09,669.2,695.3,0.0,0.0,,40.0,0.5015156050109864,1.0,REGULAR,USD,2024-11-26
SPXW241126C05250000,2024-10-30 17:22:50+00:00,5250.0,616.61,619.4,645.5,0.0,0.0,,39.0,0.5678677857208252,1.0,REGULAR,USD,2024-11-26
SPXW241126C05300000,2024-10-30 17:17:07+00:00,5300.0,567.25,569.6,595.7,0.0,0.0,,1.0,0.5332230516052245,1.0,REGULAR,USD,2024-11-26
SPXW241126C05500000,2024-11-15 18:06:06+00:00,5500.0,375.24,371.0,396.8,-122.44,-24.602156,1.0,43.0,0.39291988922119137,1.0,REGULAR,USD,2024-11-26
SPXW241126C05550000,2024-11-11 15:41:07+00:00,5550.0,475.05,321.8,347.4,0.0,0.0,1.0,5.0,0.35796235305786134,1.0,REGULAR,USD,2024-11-26
SPXW241126C05600000,2024-11-11 20:25:09+00:00,5600.0,411.01,273.1,298.4,0.0,0.0,1.0,14.0,0.3236990848541259,1.0,REGULAR,USD,2024-11-26
SPXW241126C05625000,2024-10-30 14:18:42+00:00,5625.0,275.71,249.1,274.1,0.0,0.0,80.0,40.0,0.30683829154968256,1.0,REGULAR,USD,2024-11-26
SPXW241126C05630000,2024-10-30 14:18:08+00:00,5630.0,271.76,244.3,269.3,0.0,0.0,,1.0,0.3036568658447265,1.0,REGULAR,USD,2024-11-26
SPXW241126C05650000,2024-11-11 17:47:21+00:00,5650.0,362.91,224.2,248.1,0.0,0.0,4.0,4.0,0.2827067579650879,1.0,REGULAR,USD,2024-11-26
SPXW241126C05660000,2024-10-31 17:57:16+00:00,5660.0,161.76,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,1.0,REGULAR,USD,2024-11-26
SPXW241126C05680000,2024-10-29 18:23:38+00:00,5680.0,226.0,199.0,219.9,0.0,0.0,,57.0,0.2651593260192871,1.0,REGULAR,USD,2024-11-26
SPXW241126C05685000,2024-11-06 18:06:58+00:00,5685.0,257.43,194.3,215.3,0.0,0.0,,1.0,0.26248906463623045,1.0,REGULAR,USD,2024-11-26
SPXW241126C05690000,2024-10-24 14:01:06+00:00,5690.0,205.24,189.7,210.6,0.0,0.0,,1.0,0.2593991907501221,1.0,REGULAR,USD,2024-11-26
SPXW241126C05700000,2024-11-11 17:47:21+00:00,5700.0,314.16,180.4,201.5,0.0,0.0,4.0,70.0,0.2542036250305176,1.0,REGULAR,USD,2024-11-26
SPXW241126C05705000,2024-11-04 17:09:55+00:00,5705.0,109.9,175.9,196.9,0.0,0.0,,1.0,0.25135026000976557,1.0,REGULAR,USD,2024-11-26
SPXW241126C05710000,2024-10-29 15:14:54+00:00,5710.0,196.93,171.3,192.3,0.0,0.0,2.0,2.0,0.24845111907958983,1.0,REGULAR,USD,2024-11-26
SPXW241126C05715000,2024-11-12 11:54:31+00:00,5715.0,293.1,166.8,187.8,0.0,0.0,1.0,1.0,0.24585715087890625,1.0,REGULAR,USD,2024-11-26
SPXW241126C05720000,2024-11-04 17:36:45+00:00,5720.0,111.6,162.3,183.3,0.0,0.0,10.0,96.0,0.24320977745056152,1.0,REGULAR,USD,2024-11-26
SPXW241126C05725000,2024-11-14 08:37:07+00:00,5725.0,281.82,157.8,178.9,0.0,0.0,2.0,4.0,0.24084468879699705,1.0,REGULAR,USD,2024-11-26
SPXW241126C05730000,2024-11-06 02:45:34+00:00,5730.0,175.0,153.4,174.4,0.0,0.0,1.0,18.0,0.23808287559509275,1.0,REGULAR,USD,2024-11-26
SPXW241126C05740000,2024-11-06 14:50:34+00:00,5740.0,181.5,144.6,165.6,0.0,0.0,2.0,54.0,0.2330475255584717,1.0,REGULAR,USD,2024-11-26
SPXW241126C05750000,2024-11-05 15:02:14+00:00,5750.0,111.8,135.9,156.9,0.0,0.0,2.0,40.0,0.22808083938598633,1.0,REGULAR,USD,2024-11-26
SPXW241126C05755000,2024-11-06 15:26:09+00:00,5755.0,188.0,131.6,152.6,0.0,0.0,,4.0,0.2256509015274048,1.0,REGULAR,USD,2024-11-26
SPXW241126C05760000,2024-11-06 14:41:34+00:00,5760.0,183.83,127.4,148.4,0.0,0.0,4.0,7.0,0.22346510185241697,1.0,REGULAR,USD,2024-11-26
SPXW241126C05765000,2024-11-01 14:27:41+00:00,5765.0,113.43,123.2,144.2,0.0,0.0,6.0,3.0,0.2211991943359375,1.0,REGULAR,USD,2024-11-26
SPXW241126C05770000,2024-11-06 17:36:06+00:00,5770.0,178.19,119.0,140.0,0.0,0.0,80.0,46.0,0.2188531789779663,1.0,REGULAR,USD,2024-11-26
SPXW241126C05775000,2024-11-12 11:54:31+00:00,5775.0,236.08,114.9,135.8,0.0,0.0,1.0,55.0,0.21642324111938477,1.0,REGULAR,USD,2024-11-26
SPXW241126C05780000,2024-11-06 14:41:47+00:00,5780.0,168.26,110.8,131.7,0.0,0.0,12.0,30.0,0.2142107388305664,1.0,REGULAR,USD,2024-11-26
SPXW241126C05785000,2024-11-06 17:38:45+00:00,5785.0,165.45,106.8,127.6,0.0,0.0,2.0,5.0,0.211910499382019,1.0,REGULAR,USD,2024-11-26
SPXW241126C05790000,2024-11-06 15:22:52+00:00,5790.0,156.79,102.8,123.6,0.0,0.0,45.0,41.0,0.2098162515258789,1.0,REGULAR,USD,2024-11-26
SPXW241126C05795000,2024-11-06 16:20:25+00:00,5795.0,148.39,98.9,119.6,0.0,0.0,2.0,3.0,0.2076228225326538,1.0,REGULAR,USD,2024-11-26
SPXW241126C05800000,2024-11-15 21:13:36+00:00,5800.0,105.47,95.0,115.6,-117.11,-52.61479,1.0,20.0,0.20533021240234373,1.0,REGULAR,USD,2024-11-26
SPXW241126C05805000,2024-11-07 14:31:00+00:00,5805.0,181.26,91.2,111.7,0.0,0.0,,1.0,0.20322452056884766,1.0,REGULAR,USD,2024-11-26
SPXW241126C05810000,2024-11-11 17:56:19+00:00,5810.0,213.16,87.4,107.9,0.0,0.0,2.0,48.0,0.20130193237304686,1.0,REGULAR,USD,2024-11-26
SPXW241126C05815000,2024-11-01 15:15:17+00:00,5815.0,85.0,83.7,104.1,0.0,0.0,1.0,1.0,0.19926490440368652,1.0,REGULAR,USD,2024-11-26
SPXW241126C05820000,2024-11-05 14:40:09+00:00,5820.0,64.91,80.1,100.3,0.0,0.0,48.0,61.0,0.1971134366607666,1.0,REGULAR,USD,2024-11-26
SPXW241126C05825000,2024-11-15 19:28:59+00:00,5825.0,78.3,76.5,96.6,-103.31,-56.88563,2.0,117.0,0.19512218460083008,1.0,REGULAR,USD,2024-11-26
SPXW241126C05830000,2024-11-15 20:56:05+00:00,5830.0,82.5,73.0,93.0,-57.949997,-41.260235,1.0,29.0,0.19329114822387694,1.0,REGULAR,USD,2024-11-26
SPXW241126C05835000,2024-11-01 15:14:37+00:00,5835.0,74.1,69.5,89.4,0.0,0.0,18.0,37.0,0.19133041343688964,1.0,REGULAR,USD,2024-11-26
SPXW241126C05840000,2024-11-15 17:35:14+00:00,5840.0,72.05,66.1,85.8,-86.47,-54.548325,19.0,9.0,0.18923616558074952,1.0,REGULAR,USD,2024-11-26
SPXW241126C05845000,2024-11-15 18:58:46+00:00,5845.0,64.52,62.8,82.4,-62.82,-49.332497,16.0,4.0,0.18756153022766112,1.0,REGULAR,USD,2024-11-26
SPXW241126C05850000,2024-11-15 20:32:23+00:00,5850.0,64.5,59.6,79.0,-94.36,-59.39821,74.0,665.0,0.18574193782806392,1.0,REGULAR,USD,2024-11-26
SPXW241126C05855000,2024-11-15 20:01:56+00:00,5855.0,60.57,64.4,66.6,-37.190002,-38.042145,13.0,1.0,0.1591499491119385,1.0,REGULAR,USD,2024-11-26
SPXW241126C05860000,2024-11-15 21:00:04+00:00,5860.0,61.9,62.0,62.9,-56.71,-47.812157,54.0,169.0,0.15629658409118655,1.0,REGULAR,USD,2024-11-26
SPXW241126C05865000,2024-11-15 19:31:30+00:00,5865.0,51.93,58.1,60.3,-51.550003,-49.81639,4.0,3.0,0.15626225215911865,1.0,REGULAR,USD,2024-11-26
SPXW241126C05870000,2024-11-15 19:59:08+00:00,5870.0,51.8,55.1,57.3,-48.23,-48.215534,26.0,132.0,0.15495382408142092,1.0,REGULAR,USD,2024-11-26
SPXW241126C05875000,2024-11-15 19:46:33+00:00,5875.0,51.45,52.2,54.3,-109.95,-68.12268,23.0,153.0,0.1534584777069092,0.0,REGULAR,USD,2024-11-26
SPXW241126C05880000,2024-11-15 14:39:29+00:00,5880.0,48.3,49.3,51.4,-71.490005,-59.679436,10.0,122.0,0.1520394245147705,0.0,REGULAR,USD,2024-11-26
SPXW241126C05885000,2024-11-15 20:32:16+00:00,5885.0,44.24,46.5,48.7,-89.98999,-67.04164,9.0,50.0,0.15097131996154792,0.0,REGULAR,USD,2024-11-26
SPXW241126C05890000,2024-11-15 17:57:00+00:00,5890.0,43.26,43.8,46.0,-59.13,-57.749783,142.0,75.0,0.149697223815918,0.0,REGULAR,USD,2024-11-26
SPXW241126C05900000,2024-11-15 20:53:31+00:00,5900.0,39.4,39.5,40.3,-79.68,-66.912994,78.0,104.0,0.1456842024230957,0.0,REGULAR,USD,2024-11-26
SPXW241126C05910000,2024-11-15 20:32:16+00:00,5910.0,32.42,33.9,36.0,-86.79,-72.8043,21.0,232.0,0.14469239105224607,0.0,REGULAR,USD,2024-11-26
SPXW241126C05920000,2024-11-15 18:25:35+00:00,5920.0,30.98,29.5,31.5,-48.38,-60.9627,30.0,26.0,0.14225100921630857,0.0,REGULAR,USD,2024-11-26
SPXW241126C05925000,2024-11-15 18:29:15+00:00,5925.0,29.0,27.4,29.4,-37.980003,-56.703495,27.0,23.0,0.1411142407989502,0.0,REGULAR,USD,2024-11-26
SPXW241126C05930000,2024-11-15 17:19:50+00:00,5930.0,26.05,25.4,27.4,-39.95,-60.530304,14.0,284.0,0.14003087760925292,0.0,REGULAR,USD,2024-11-26
SPXW241126C05935000,2024-11-15 20:43:26+00:00,5935.0,22.24,23.5,25.6,-48.89,-68.73331,23.0,17.0,0.139306092376709,0.0,REGULAR,USD,2024-11-26
SPXW241126C05940000,2024-11-15 20:54:21+00:00,5940.0,21.8,21.7,23.8,-43.37,-66.54903,18.0,389.0,0.13834479827880858,0.0,REGULAR,USD,2024-11-26
SPXW241126C05945000,2024-11-15 20:54:41+00:00,5945.0,20.8,20.0,21.9,-30.55,-59.49367,134.0,20.0,0.1368113053131104,0.0,REGULAR,USD,2024-11-26
SPXW241126C05950000,2024-11-15 20:59:46+00:00,5950.0,18.47,19.1,19.8,-34.03,-64.819046,542.0,287.0,0.13432033290863038,0.0,REGULAR,USD,2024-11-26
SPXW241126C05955000,2024-11-15 20:56:30+00:00,5955.0,17.3,16.9,18.7,-27.760002,-61.606747,5.0,22.0,0.13486964382171635,0.0,REGULAR,USD,2024-11-26
SPXW241126C05960000,2024-11-15 17:35:14+00:00,5960.0,16.1,15.4,17.2,-26.26,-61.992443,34.0,11.0,0.13383587120056153,0.0,REGULAR,USD,2024-11-26
SPXW241126C05970000,2024-11-15 20:23:23+00:00,5970.0,13.66,12.8,14.5,-32.24,-70.239655,30.0,4.0,0.1320048348236084,0.0,REGULAR,USD,2024-11-26
SPXW241126C05975000,2024-11-15 20:58:10+00:00,5975.0,11.95,11.7,13.3,-32.35,-73.024826,26.0,64.0,0.13124190299987792,0.0,REGULAR,USD,2024-11-26
SPXW241126C05980000,2024-11-15 20:58:10+00:00,5980.0,10.85,10.6,12.1,-22.22,-67.19081,85.0,33.0,0.13018905708312986,0.0,REGULAR,USD,2024-11-26
SPXW241126C05985000,2024-11-15 19:48:59+00:00,5985.0,9.85,9.5,11.0,-37.550003,-79.21941,53.0,92.0,0.12924302162170412,0.0,REGULAR,USD,2024-11-26
SPXW241126C05995000,2024-11-15 18:05:38+00:00,5995.0,8.95,7.7,9.1,-49.85,-84.77891,1.0,191.0,0.12777819252014158,0.0,REGULAR,USD,2024-11-26
SPXW241126C06000000,2024-11-15 21:07:52+00:00,6000.0,7.72,7.2,8.0,-17.6,-69.51027,118.0,735.0,0.1258479750061035,0.0,REGULAR,USD,2024-11-26
SPXW241126C06010000,2024-11-15 16:04:31+00:00,6010.0,6.9,5.5,6.7,-17.380001,-71.58155,42.0,39.0,0.12552754364013674,0.0,REGULAR,USD,2024-11-26
SPXW241126C06015000,2024-11-15 20:42:37+00:00,6015.0,5.03,5.2,5.8,-16.14,-76.23996,2.0,92.0,0.1235210329437256,0.0,REGULAR,USD,2024-11-26
SPXW241126C06020000,2024-11-15 20:36:20+00:00,6020.0,5.04,4.7,5.2,-12.88,-71.875,7.0,107.0,0.12288779953002929,0.0,REGULAR,USD,2024-11-26
SPXW241126C06025000,2024-11-15 19:53:48+00:00,6025.0,4.5,4.1,4.6,-17.06,-79.12801,80.0,63.0,0.1219265054321289,0.0,REGULAR,USD,2024-11-26
SPXW241126C06030000,2024-11-15 17:17:57+00:00,6030.0,4.36,3.6,4.1,-12.299999,-73.82953,8.0,70.0,0.1213009013366699,0.0,REGULAR,USD,2024-11-26
SPXW241126C06040000,2024-11-15 21:02:29+00:00,6040.0,3.1,2.9,3.3,-18.619999,-85.72743,55.0,12.0,0.12067529724121094,0.0,REGULAR,USD,2024-11-26
SPXW241126C06045000,2024-11-15 19:11:39+00:00,6045.0,3.1,2.55,2.9,-8.299999,-72.807014,48.0,30.0,0.11991236541748046,0.0,REGULAR,USD,2024-11-26
SPXW241126C06050000,2024-11-15 20:25:54+00:00,6050.0,2.61,2.25,2.6,-7.09,-73.09279,56.0,129.0,0.11972926177978514,0.0,REGULAR,USD,2024-11-26
SPXW241126C06055000,2024-11-15 16:07:01+00:00,6055.0,2.54,1.8,2.6,-6.21,-70.97143,3.0,9.0,0.12232322998046877,0.0,REGULAR,USD,2024-11-26
SPXW241126C06060000,2024-11-15 21:11:05+00:00,6060.0,1.96,1.55,2.35,-6.51,-76.859505,14.0,23.0,0.12233848861694338,0.0,REGULAR,USD,2024-11-26
SPXW241126C06070000,2024-11-15 16:10:42+00:00,6070.0,1.9,1.2,1.9,-18.800001,-90.82126,2.0,24.0,0.12223167816162112,0.0,REGULAR,USD,2024-11-26
SPXW241126C06075000,2024-11-15 20:14:44+00:00,6075.0,1.6,1.15,1.45,-10.259999,-86.50927,22.0,91.0,0.1186916744995117,0.0,REGULAR,USD,2024-11-26
SPXW241126C06080000,2024-11-14 20:53:33+00:00,6080.0,5.7,0.9,1.55,0.0,0.0,22.0,32.0,0.12244529907226565,0.0,REGULAR,USD,2024-11-26
SPXW241126C06090000,2024-11-15 20:08:41+00:00,6090.0,1.12,0.75,1.05,-5.4500003,-82.95281,13.0,66.0,0.11905788177490234,0.0,REGULAR,USD,2024-11-26
SPXW241126C06100000,2024-11-15 20:15:46+00:00,6100.0,0.95,0.6,0.85,-2.61,-73.314606,50.0,382.0,0.1194851235961914,0.0,REGULAR,USD,2024-11-26
SPXW241126C06110000,2024-11-15 21:11:05+00:00,6110.0,0.6,0.45,0.75,-4.05,-87.09677,58.0,171.0,0.12149926361083985,0.0,REGULAR,USD,2024-11-26
SPXW241126C06120000,2024-11-15 19:49:51+00:00,6120.0,0.75,0.3,0.85,-1.27,-62.87129,48.0,37.0,0.12806047729492187,0.0,REGULAR,USD,2024-11-26
SPXW241126C06125000,2024-11-15 19:08:00+00:00,6125.0,0.55,0.3,0.55,-0.68,-55.284554,28.0,163.0,0.12232322998046877,0.0,REGULAR,USD,2024-11-26
SPXW241126C06150000,2024-11-15 19:02:00+00:00,6150.0,0.35,0.15,0.45,-0.65,-65.0,26.0,129.0,0.1289149609375,0.0,REGULAR,USD,2024-11-26
SPXW241126C06175000,2024-11-15 18:10:58+00:00,6175.0,0.34,0.1,0.35,-1.17,-77.48344,8.0,205.0,0.13434703552246097,0.0,REGULAR,USD,2024-11-26
SPXW241126C06200000,2024-11-15 18:10:58+00:00,6200.0,0.24,0.05,0.3,-0.030000016,-11.111116,5.0,86.0,0.14112187011718752,0.0,REGULAR,USD,2024-11-26
SPXW241126C06225000,2024-11-14 14:45:44+00:00,6225.0,0.56,0.0,0.3,0.0,0.0,1.0,362.0,0.15027705200195315,0.0,REGULAR,USD,2024-11-26
SPXW241126C06250000,2024-11-15 16:27:54+00:00,6250.0,0.18,0.0,0.4,0.02000001,12.500008,4.0,29.0,0.16468120483398438,0.0,REGULAR,USD,2024-11-26
SPXW241126C06300000,2024-11-13 14:30:13+00:00,6300.0,0.58,0.0,0.35,0.0,0.0,1.0,17.0,0.1801839794921875,0.0,REGULAR,USD,2024-11-26
SPXW241126C06400000,2024-11-15 15:27:48+00:00,6400.0,0.1,0.0,0.3,-0.20000002,-66.66667,1.0,4.0,0.21167780517578122,0.0,REGULAR,USD,2024-11-26
SPXW241126C06500000,2024-11-15 14:40:59+00:00,6500.0,0.1,0.0,0.3,-0.15,-60.000004,3.0,28.0,0.245124736328125,0.0,REGULAR,USD,2024-11-26
SPXW241126C07000000,2024-11-13 21:10:50+00:00,7000.0,0.05,0.0,0.25,0.0,0.0,5.0,6.0,0.39258419921875,0.0,REGULAR,USD,2024-11-26
SPXW241127C04000000,2024-11-07 15:49:37+00:00,4000.0,1973.78,1867.9,1893.0,0.0,0.0,,1.0,1.201206386566162,1.0,REGULAR,USD,2024-11-27
SPXW241127C04900000,2024-11-04 18:06:51+00:00,4900.0,836.91,970.2,995.3,0.0,0.0,1.0,0.0,0.6618075811767579,1.0,REGULAR,USD,2024-11-27
SPXW241127C05000000,2024-11-13 15:48:37+00:00,5000.0,994.46,870.6,895.6,0.0,0.0,8.0,9.0,0.6045571771240237,1.0,REGULAR,USD,2024-11-27
SPXW241127C05200000,2024-11-06 15:52:11+00:00,5200.0,703.54,671.4,696.4,0.0,0.0,2.0,2.0,0.5781902532958985,1.0,REGULAR,USD,2024-11-27
SPXW241127C05350000,2024-11-07 18:24:52+00:00,5350.0,631.09,522.2,547.1,0.0,0.0,,2.0,0.4792532543945312,1.0,REGULAR,USD,2024-11-27
SPXW241127C05375000,2024-11-07 18:24:52+00:00,5375.0,606.51,497.4,522.3,0.0,0.0,,2.0,0.46297228927612305,1.0,REGULAR,USD,2024-11-27
SPXW241127C05520000,2024-11-06 20:17:55+00:00,5520.0,434.2,354.0,378.6,0.0,0.0,,5.0,0.36660637062072754,1.0,REGULAR,USD,2024-11-27
SPXW241127C05530000,2024-11-06 20:17:55+00:00,5530.0,423.84,344.2,368.8,0.0,0.0,,5.0,0.3602435192108153,1.0,REGULAR,USD,2024-11-27
SPXW241127C05590000,2024-11-01 14:47:36+00:00,5590.0,229.81,285.9,310.1,0.0,0.0,2.0,0.0,0.3214484359741211,1.0,REGULAR,USD,2024-11-27
SPXW241127C05600000,2024-11-11 18:42:57+00:00,5600.0,410.49,276.3,300.4,0.0,0.0,5.0,6.0,0.3151237311553955,1.0,REGULAR,USD,2024-11-27
SPXW241127C05630000,2024-11-11 18:42:57+00:00,5630.0,381.07,246.5,269.2,0.0,0.0,5.0,8.0,0.28768107345581045,1.0,REGULAR,USD,2024-11-27
SPXW241127C05650000,2024-11-14 15:50:53+00:00,5650.0,344.21,0.0,0.0,0.0,0.0,1.0,6.0,1.0000000000000003e-05,1.0,REGULAR,USD,2024-11-27
SPXW241127C05660000,2024-11-01 13:53:05+00:00,5660.0,177.56,0.0,0.0,0.0,0.0,2.0,6.0,1.0000000000000003e-05,1.0,REGULAR,USD,2024-11-27
SPXW241127C05665000,2024-11-06 16:09:08+00:00,5665.0,259.94,0.0,0.0,0.0,0.0,,5.0,1.0000000000000003e-05,1.0,REGULAR,USD,2024-11-27
